0x894d774a293f8aa3d23d67815d4cadb5319c1094,3080.49777
0x6f8b82d2838790270b45d46657f0d75d6aece59d,2704.90883
0x187fad03e2483440a0abfed5d18d5e96f36d76cc,1691.077565
0xd645e1cbf208f0a930572e0457826137089be5c6,1036.233404
0xb201d3f4a7f1a024a7137617085aff1c4ebbd180,764.5601478
0x54f42620a4db88cae8407982c30ce8331ce1097e,657.6646261
0x3051c9bec67c1683cccae3cf32809706c8feaa1b,564.8595696
0xd2476321e3c0d862cfa9647c1019d2eddc761c40,502.3759957
0x0307466115bc91e1d18eb43926b5a5dd55910182,476.9395043
0xced3fc4610761f79242d7d8a72fe86f3a1c626b4,412.0746913
0x670ca472ae3c44fcfbfdca2bb5997e8e7b917105,368.5760478
0x32144a3f0ed8145aa42896a811c7a7ceb1717f24,366.8885391
0x8eae6474f8fee5d15d2477fb05b59cdf0859878e,358.7589913
0xd358ea019b35fb0f1accd6424c4b88c1727c37ff,319.2476522
0xf06262c6ed502918992810dd8b4112885392eaf0,294.6909435
0x0661e91fd322acb242e0c59fbac6062714dba280,266.9900913
0x779c1305d19a61ce5c460eb8e854e27491013a56,235.3690522
0x2b7645122c1e6821f919d57038bca4260d3ade77,218.9940652
0xe2e4f6d2714bbfeb579ec5c09987ca179db6c252,213.4994087
0x911e59ea54124f583e63d64a72874e94d3b84789,176.8988913
0x6f8bedc12997cbb2cefd4a84907568255e138753,156.2297696
0x4e609a968abeaaf866fde46a400847a9462f5931,134.9266609
0xc95dada8a2746cf41968bfec0b523b1521562f9d,107.9693826
0xa51a6f181d7bde6f4fc445ff844fa9329616c01a,106.7781435
0x757a35aab8b2539764a0462c354e8d8a2dc77fa4,105.366487
0x2ba443d81ed45d6c2646b09fab4f70003c2db412,98.72596087
0x76f37861cdc9b65016b341190f0e80413daeb6d2,97.87455217
0x6e7bbcaf498f31254747a1adccbbbb35a39d6dee,89.38993478
0x96229bd2d8d33b33ddde4fc9503c9ad6e8509e40,88.07667826
0x81c0acd05ddf88f3397aa3025bd95752ea2e5630,80.08564348
0xf9bf333ffba47764c191cbc83e5e98561b648b29,79.59746087
0x50a75bef84d38a7a2d336e6d1f51fc1bc85b6d69,77.41896957
0xb78f56f0fb828050f6d25a3480435625332fb990,72.69967391
0x6bc8484c66dd60dbc9dc0ddbc46e576442afa599,65.42378261
0x460918d8d1475cdb8e0f3480450f0218e6996c99,60.03402174
0x1c21100cd4a07dbac93f4364bd23c205655835c6,58.7371087
0x10d094bbff45b68f0b5261dc84cc724908bdea33,49.54971739
0xe1a27375e1b47dac5c213f9f85dc4b1fba80d88d,48.95692174
0x0c7a24097ce0c51109d4d40bbb8d99b91f735e4b,48.51208261
0xe9db81a85fdc1f28239bdca8d3054ad39f44a8d5,48.4268913
0xdb5687588609623793249135f61a2a54360fc682,47.54123478
0x0d5ef14c643ac844fd2e09d705a7dce3f716749a,46.84337391
0x84908e8b6ec8d9295c70f2e364da0620fe47422e,44.68611304
0xc5d1163209346c9a538566f706c6bc8ad68c2fdc,44.53752174